compound_id	target_gene	metapath	dwpc
CHEMBL3545307	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1171837	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3991927	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2087361	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL274654	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL565612	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3109738	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1950289	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1231124	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3188551	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3545396	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1667969	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL38380	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL514201	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1287853	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1289494	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL521851	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2364611	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1230607	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2323775	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL221959	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3545308	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2001019	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL535	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL91829	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL513909	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3990456	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2133806	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1789941	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL554	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL3187723	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1614701	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL1822792	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2146883	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2140408	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL411907	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL384304	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL2103840	EEF1A2	CbGpMF	0.017041206986550442
CHEMBL230011	EEF1A2	CbGpMF	0.016047832011393967
CHEMBL4294164	EEF1A2	CbGpMF	0.17892356183656125
CHEMBL5653589	EEF1A2	CbGpMF	0.2481963765594586
CHEMBL3752910	EEF1A2	CbGpMF	0.08066736081342016
CHEMBL1232461	EEF1A2	CbGpMF	0.1427604260949906
CHEMBL1221911	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL123292	EEF1A2	CbGpMF	0.07285862079592734
CHEMBL2303630	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL1802814	EEF1A2	CbGpMF	0.3805186911448763
CHEMBL1802815	EEF1A2	CbGpMF	0.3805186911448763
CHEMBL1802973	EEF1A2	CbGpMF	0.3805186911448763
CHEMBL3799977	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4066032	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4095101	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4097524	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4070348	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4094319	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4072881	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4067648	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4088864	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4105227	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL514569	EEF1A2	CbGpMF	0.08969935109175096
CHEMBL4129274	EEF1A2	CbGpMF	0.040658513648897804
CHEMBL50	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL557848	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL549777	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564153	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL549776	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559728	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL554519	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551320	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL562911	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559530	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL569598	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551057	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551056	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561378	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL562322	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564420	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550653	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564701	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL569836	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550509	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551996	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL570768	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561059	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559343	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564532	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL560380	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561724	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL2021570	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL2021569	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL549495	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL554525	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL558309	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL549427	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL560657	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL552321	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL552320	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL557917	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561119	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL570771	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL557507	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550790	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL552259	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550179	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551918	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL549837	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL560858	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551995	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL555689	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL570772	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL558247	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL556491	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559594	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564799	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561125	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559595	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL553924	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL562794	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL541255	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550516	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551602	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL551807	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL560663	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550249	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL557716	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL558033	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL564316	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL559039	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL550251	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL565134	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL563049	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL570073	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561266	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL301982	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL561265	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3286745	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL1240927	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3609826	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3608911	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL463763	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3937369	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3975567	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3946252	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3947240	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3919459	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3955977	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3928361	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3900925	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3972065	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3953713	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3901185	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3944589	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3916672	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3964729	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3911352	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3936187	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3957716	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3891011	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3969412	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3922414	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3973213	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3983798	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3919811	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3923966	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3905315	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3967087	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4070633	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4087666	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4082534	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4066791	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4077078	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4099031	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4063438	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4091297	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4081256	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4077611	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4063608	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4063330	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4069552	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4096048	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL3125890	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL2144069	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL525191	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4070302	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4091953	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4102297	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL186526	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4101619	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4083615	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4076337	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4066800	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4066949	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4071793	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4076144	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4072087	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4098083	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4090359	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4100535	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4094691	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL188678	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL242529	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL501870	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4207280	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4207816	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4288307	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4280406	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4283002	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4293586	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4288525	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4277867	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4285168	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4293003	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4276798	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4284740	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4291948	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4281330	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4293406	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4282794	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4514442	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL438605	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4877620	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4848310	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4846644	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL4876187	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL5200595	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL520014	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL278315	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL5398773	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL5441131	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL5402290	EEF1A2	CbGpMF	0.006438175416477655
CHEMBL2110732	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3353410	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545085	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL571546	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL494089	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL572878	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1614713	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3301622	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1614725	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL288441	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL482767	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL536151	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL413	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL270995	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL482967	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL592445	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1233528	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL601719	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3334567	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL507361	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3348923	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545328	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1614707	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1236682	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3402762	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2408045	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL300138	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL576982	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3600873	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL296468	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3688339	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3182621	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3989868	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1173655	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1289601	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL587723	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL255863	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3137336	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL607707	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL491473	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL598797	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL522892	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL403989	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1908397	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL259084	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2386889	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1230609	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1873475	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3218576	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103875	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2028663	EEF1A1	CbGpCC	0.011605493688252755
CHEMBL3186534	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2165191	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3301607	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL4289017	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1983268	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545083	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1801204	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2079588	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL575448	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1078178	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL180022	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1201182	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1230165	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3128043	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1229517	EEF1A1	CbGpCC	0.011605493688252755
CHEMBL495727	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545215	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1922094	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991932	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3544960	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1946170	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3544932	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL5416410	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1090479	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103839	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3039513	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545154	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3218575	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545360	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1721885	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2105717	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1088752	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL477772	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3184679	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991934	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL571948	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL428690	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2105759	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1738757	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1614710	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2029988	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991933	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL551064	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1908391	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1615025	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL941	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2105728	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2220486	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL445813	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL939	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL283120	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545157	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3590106	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3218578	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3301610	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL253969	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL415049	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1738797	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL4084193	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3408248	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL608533	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL31965	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2107832	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL14762	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2048872	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2325741	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2376648	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1084546	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545076	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103830	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2336325	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1091644	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2035187	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL475251	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3188267	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL553	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL603469	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL572881	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103842	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3989914	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1236962	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1241855	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103851	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL372764	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL462018	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL377300	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL483158	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1094408	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1289926	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL215152	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL281948	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3264002	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1908394	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL24828	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1944698	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3544966	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991929	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL482968	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2138625	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL564829	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL405130	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2396661	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL223360	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL488436	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1645462	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL460702	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL496102	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3545110	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2030402	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL558752	EEF1A1	CbGpCC	0.011605493688252755
CHEMBL3544964	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1079175	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2041933	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1879463	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991931	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1088751	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3301612	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL502835	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3039517	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2180604	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL124660	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1236107	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL400402	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2017974	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL483321	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2216870	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1336	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3907479	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1976040	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3544983	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3699142	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3137331	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL574737	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1614766	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1952329	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1908360	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL101253	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2219422	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3120215	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3991935	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2103882	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL206834	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL3426621	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL2403108	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1234354	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL217092	EEF1A1	CbGpCC	0.010306834172798469
CHEMBL1090090	EEF1A1	CbGpCC	0.010306834172798469
